;thetaS;thetaR;alpha;n;resid;NrIter
702;0.517444991221;0.0330460112915;1.64702947029;1.33175088801;0.00387601311093;59.0
703;0.676466049712;0.0727579213632;6.84187448124;1.21677774292;0.00545580206627;23.0
704;0.509609114414;0.0123650477745;0.579108819232;1.32186856361;0.00389226934109;100.0
705;0.456854001565;0.0;1.51494740371;1.35310462111;0.00585400047118;25.0
706;0.590772985914;0.0728524598591;1.53542944141;1.31638638433;0.00432359375014;100.0
707;0.352283078202;0.0;0.349569585326;1.13532091023;0.008391934188;34.0
708;0.522896938023;0.0351891634291;7.94162280126;1.35394733284;0.00976229558577;31.0
709;0.365644490911;0.0;0.359979769943;1.11589970999;0.00526338706654;33.0
710;0.551943364681;0.0;7.15124358782;1.15976080681;0.0012743315731;25.0
711;0.468426615362;0.00815290950896;10.0;1.37443122573;0.00287136462738;100.0
712;0.423062294847;0.0;10.0;1.18438230177;0.00309142816003;37.0
713;0.501411403469;0.0;10.0;1.20761684393;0.00467707889848;31.0
714;0.409166089066;0.0405247474225;4.38232275811;1.41052028255;0.000188572675493;22.0
715;0.463162936984;0.0369466868595;1.48559782971;1.36049914152;0.00178776325985;100.0
716;0.426040612955;0.0354315446543;2.14308355627;1.34800989725;0.00124947490619;64.0
717;0.352826131873;0.0;2.71911020875;1.25046206062;0.00190265532323;40.0
718;0.362675739355;0.0;2.80956809541;1.24859466202;0.00179555981098;35.0
719;0.347564600535;0.0;1.17846856775;1.32238134408;0.000903013696008;24.0
720;0.918280964872;0.0;9.95558524705;1.15754801346;0.0270525671846;34.0
721;0.592563300454;0.0;9.00976585538;1.18385122434;0.00180947214223;81.0
722;0.46651713359;0.0;7.70799625599;1.14592290445;0.0067066673904;45.0
723;0.562164588145;0.0;10.0;1.15429349406;0.00585212119531;42.0
724;0.570766138786;0.0;10.0;1.14955922789;0.011047753649;31.0
725;0.405635402378;0.0;2.79022090715;1.14713290797;0.00386193777412;49.0
726;0.468389268596;0.01349531652;7.30513523737;1.22713566443;0.00111835272635;19.0
727;0.433019243831;0.0;2.94272842152;1.21436494887;0.00274049100254;38.0
728;0.459902769559;0.0;0.308659405884;1.26181838519;0.0026188111813;28.0
729;0.523261267497;0.0;7.17951979982;1.1180590652;0.0172841730811;45.0
730;0.43714603985;0.0439390560864;6.06471302146;1.27048443291;0.00104220842352;22.0
731;0.533660700776;0.0;7.11419247553;1.14663972252;0.00713114136541;38.0
732;0.449021228337;0.0;8.63687236424;1.16435724079;0.00260856228013;42.0
733;0.441213424351;0.0375960762953;6.75277224269;1.2396073503;0.00138670881269;23.0
734;0.455336434844;0.0;1.02561171585;1.31718615758;0.00142288297631;79.0
735;0.418412259989;0.0517751029358;3.81470273826;1.24044439784;0.000140906690156;11.0
736;0.314465491833;0.0151200883024;0.600617429092;1.40511092916;0.000159109658855;31.0
737;0.330660553913;0.0;0.941058007173;1.20967266704;0.002152105533;34.0
738;0.436833830393;0.0;1.54835122551;1.23317517558;0.000366484151556;26.0
739;0.950861226502;0.0563383308563;10.0;1.255911348;0.0302565864583;31.0
740;0.924331369414;0.101106810934;10.0;1.263120341;0.019945179089;36.0
741;0.491374602937;0.0;10.0;1.18017803905;0.00622573112897;26.0
742;0.615863808293;0.0;10.0;1.14126237754;0.00780955093858;37.0
743;0.576996826491;0.0;2.76095294426;1.18004147664;0.00170080385598;27.0
744;0.601377652514;0.0;10.0;1.14526435235;0.00415061727517;34.0
745;0.575198356044;0.0703728235335;2.56177211133;1.27058878147;0.00162678469118;73.0
746;0.564976207715;0.0;4.11887866061;1.15245364775;0.00198538021965;27.0
747;0.382486234891;0.0;10.0;1.16999039002;0.00175071613856;32.0
748;0.483745663924;0.0;6.64058795037;1.195729165;0.00258178049644;41.0
749;0.424568632957;0.0;0.918066010683;1.40918690916;0.00356006192185;30.0
750;0.93092153833;0.0478075674572;10.0;1.26634934916;0.0156563323065;50.0
751;0.90231243696;0.0588021082294;6.44803658177;1.25712526137;0.0211459409036;24.0
752;0.595473473641;0.0680795318454;10.0;1.22708033187;0.00405739925927;33.0
753;0.554909335386;0.0;4.45639886316;1.15073774716;0.00252134049948;32.0
754;0.536428295811;0.0;1.65252343149;1.17346593071;0.00389641105832;24.0
755;0.598144165376;0.0;8.14808614902;1.1549953501;0.00447792200974;43.0
756;0.503469365387;0.0525002192622;1.18233871112;1.30187506462;0.00517360380991;100.0
757;0.56737047892;0.0;3.15877771549;1.17847491323;0.00387636382518;26.0
758;0.424606471611;0.0;4.25906909947;1.17731063086;0.00109637549686;32.0
759;0.464408068526;0.0;5.18085311232;1.23959557917;0.00316380680429;26.0
760;0.47009696848;0.0;2.37338007887;1.21787931407;0.000985708179063;28.0
761;0.951970300335;0.0619248899459;8.54448504482;1.2934646883;0.0233164388928;21.0
762;0.901052885849;0.117480965486;10.0;1.22236995419;0.0136110389252;31.0
763;0.927878623773;0.0996606795901;10.0;1.26217074313;0.0217738122255;62.0
764;0.675440344225;0.0;10.0;1.14481907405;0.0165125914394;33.0
765;0.565769036242;0.0;6.42603172065;1.13311067579;0.00639276412266;40.0
766;0.65127374988;0.0;9.79620891358;1.18122296057;0.00320182168154;42.0
767;0.512899005136;0.0;4.39173155299;1.13918730655;0.00208242617703;30.0
768;0.641711190316;0.0;1.96538804646;1.23705727325;0.00149384900233;21.0
769;0.516467117601;0.0;2.7119113135;1.18046628258;0.00335013730522;50.0
770;0.57065315636;0.0;1.78799192244;1.22343116501;0.0020128245481;33.0
771;0.569312952586;0.0;7.80775418542;1.15043296273;0.00281909546802;29.0
772;0.519602126152;0.0;4.36270081258;1.18544939481;0.000204653194474;23.0
773;0.942356295991;0.0499951833952;9.17383818434;1.28542029618;0.0240425378195;27.0
774;0.916698652412;0.0600792516146;10.0;1.25974655336;0.0121818348747;33.0
775;0.572622003338;0.0;1.84600796619;1.18828644001;0.00144746750003;21.0
776;0.52180364346;0.0;7.24688625288;1.12800935451;0.00951796747706;40.0
777;0.601389860578;0.0;4.87408070575;1.16734020184;0.00691763047062;43.0
778;0.53073878858;0.0;3.34089079277;1.12233416343;0.00884849785954;43.0
779;0.482927796795;0.0;2.07011665707;1.18167469336;0.00296962065095;38.0
780;0.427421062436;0.0;0.870402752519;1.23021765864;0.00617379765434;37.0
781;0.388304197506;0.0;3.2844986233;1.14711602983;0.00243787949611;39.0
782;0.450385428866;0.0;3.98891848399;1.17119134441;0.00141314687623;36.0
783;0.376006272821;0.0;2.57749197772;1.24997126104;0.00124893965933;34.0
784;0.646800633003;0.0399491172718;10.0;1.24278040938;0.00537712025648;55.0
785;0.541737656084;0.0497390083158;10.0;1.29851050703;0.0110203300848;44.0
786;0.605081698805;0.0286805024751;10.0;1.26163594171;0.00322142379156;30.0
787;0.653770515824;0.0;10.0;1.17301850803;0.00310404563916;38.0
788;0.636241619278;0.0;10.0;1.18611146375;0.00223903217699;37.0
789;0.626155081871;0.0;9.66069674313;1.20190196539;0.00117644138183;46.0
790;0.451790833131;0.0546235622612;0.933070788814;1.39943842358;0.000340429270489;100.0
791;0.395374865881;0.0474715784412;1.68832675756;1.30212851856;0.00184305060431;100.0
792;0.455674423404;0.00529567009521;1.88599540245;1.27375187393;0.00371222865223;100.0
793;0.964265805918;0.0410208184322;7.89220620535;1.35869421109;0.0128798802525;22.0
794;0.955236994511;0.0394136791271;5.5969123068;1.26965014702;0.0138934972728;37.0
795;0.954977776958;0.0462575548639;2.3077940923;1.39733699706;0.00978121817333;25.0
796;0.578802242112;0.0501912419154;10.0;1.1997704715;0.00606557401218;35.0
797;0.455244838528;0.0;3.15753684763;1.20150858874;0.000700479986549;35.0
798;0.506417168425;0.0352503777079;3.05813036004;1.23061998702;0.000340923116314;64.0
799;0.408442469596;0.0;3.57377476765;1.19116542565;0.000199610484947;23.0
800;0.503977870335;0.0;8.95944262542;1.16414938654;0.0024614135193;33.0
801;0.435549756939;0.0;1.08466373737;1.20086872686;0.00165412548687;34.0
802;0.396921559641;0.0;3.22187376887;1.1974434012;0.00255001402286;37.0
803;0.359274809887;0.0;0.788141252812;1.2063827503;0.00357019443952;37.0
804;0.337309199798;0.0;1.1370632109;1.21689432096;0.00281894400307;29.0
805;0.899687656266;0.117903439087;10.0;1.25286676875;0.00791152815705;77.0
806;0.929407707594;0.0760456703538;5.34323135649;1.29961660967;0.014219334739;44.0
807;0.915510019626;0.0799347761661;10.0;1.2489171277;0.00687548616361;30.0
808;0.487766787636;0.0;0.01;1.69424275467;0.00809365113001;34.0
809;0.647298192473;0.0;5.84997688187;1.10362929338;0.0273773781687;49.0
810;0.562067559188;0.0;1.39160702255;1.13737199563;0.0277831229787;40.0
811;0.464439224351;0.0168855354289;0.119583688547;1.68111689625;0.00106653700821;35.0
812;0.438223057039;0.0;10.0;1.16431308785;0.00291103777512;32.0
813;0.456062145886;0.0;0.36392070145;1.2531377473;0.0106982388846;33.0
814;0.47138039701;0.0;0.234095939704;1.24445332936;0.0186640205751;32.0
815;0.42666078368;0.0;9.96113313877;1.24521898154;0.00405848175406;37.0
816;0.458096644577;0.00530690616334;0.0807442767425;2.14099810035;0.00234761728694;44.0
817;0.937089124782;0.0;9.33430935338;1.1845608231;0.0130509783445;42.0
818;0.438102386964;0.0223346011787;10.0;1.27094934758;0.00332967608606;39.0
819;0.449206364998;0.0;10.0;1.17002955863;0.000853285045907;30.0
820;0.512309529514;0.0;5.25569415232;1.17290356895;0.00213463868106;38.0
821;0.400434156386;0.0;10.0;1.22429000706;0.000781334313101;33.0
822;0.398305768952;0.031655131855;10.0;1.30971926038;0.000501153984986;39.0
823;0.628033357363;0.0;0.5037458312;1.158642219;0.0243408398749;34.0
824;0.404097761558;0.0181598629244;8.85394193684;1.31361088148;0.000595873919698;25.0
825;0.433960736023;0.0116243418333;2.94836285456;1.97403525227;0.00246499213449;100.0
826;0.389274148335;0.0;10.0;1.33619849623;0.00076657706763;27.0
827;0.472639484773;0.0187552817663;3.10276710561;1.47327850267;0.000847776136788;21.0
828;0.454081671109;0.0;1.37929029428;1.17003436742;0.0130033163474;31.0
829;0.433295361099;0.0;10.0;1.1835791519;0.00492893848231;32.0
830;0.446246617068;0.00760224318783;1.99144947099;1.73422366809;0.000365801413663;29.0
831;0.435768963095;0.0;1.08551443126;1.330210038;0.00473133173811;100.0
832;0.454692666806;0.0;5.70896634977;1.24537764335;0.00333946996909;30.0
833;0.420991226701;0.00375171021744;1.95772632237;1.78450830618;0.000401145184904;69.0
834;0.436530584757;0.00476826751751;0.894602204229;1.58123337609;0.00539706229355;100.0
835;0.455217405309;0.0;0.663942522011;1.21951687164;0.0143970346692;33.0
836;0.939287698982;0.0441343516703;10.0;1.30741952306;0.0254919183371;83.0
837;0.951187143202;0.0587631825577;10.0;1.33706572351;0.0248912446996;53.0
838;0.531755726433;0.021708970685;10.0;1.37752266745;0.0189138953171;64.0
839;0.584441084341;0.0;10.0;1.16078804666;0.0169164393667;31.0
840;0.588174058297;0.0;9.45287238981;1.13308555109;0.0191221649321;39.0
841;0.453154483428;0.0;10.0;1.22899107189;0.00103983908882;39.0
842;0.522092649094;0.0;2.72587661934;1.28752639876;0.00764179118332;37.0
843;0.576880346117;0.0;2.04702239924;1.23371055825;0.0050817492347;31.0
844;0.47780005755;0.0;2.2385230762;1.23364495424;0.00374440947934;29.0
845;0.49439747829;0.0;2.23490530629;1.17889080272;0.0120591111936;32.0
846;0.426121186398;0.0;1.29371172709;1.29830380406;0.00589726384062;29.0
847;0.829212162622;0.119552729329;6.51274792845;1.33598511456;0.00440704861391;26.0
848;0.636991947123;0.0324909751504;10.0;1.24814998734;0.00427912635872;36.0
849;0.524525630872;0.0;6.19050730251;1.18381586437;0.000804896961981;42.0
850;0.507224806583;0.0346612951115;10.0;1.27368827433;0.00744224395417;35.0
851;0.536136867254;0.0468325119161;10.0;1.27174644023;0.00451124688663;29.0
852;0.389582609119;0.0;10.0;1.17740071623;0.000769877140605;30.0
853;0.515083836356;0.00812235493406;2.79418949085;1.2794990012;0.000738075401216;100.0
854;0.390443189231;0.0230800006309;4.23248164684;1.43639963488;0.00169786103017;40.0
855;0.385798185797;0.0110953109318;2.89974113553;2.22861400661;0.00239317365022;31.0
856;0.462361174305;0.0111328268232;3.48124738259;1.61396438661;0.000923923499139;26.0
857;0.93209474178;0.0;9.23806329542;1.16669856094;0.0301216021898;35.0
858;0.527510552773;0.0774457563986;10.0;1.18380231474;0.00115334891249;31.0
859;0.585683248295;0.0244104189691;10.0;1.28736547761;0.0191317531398;39.0
860;0.535191220735;0.0602651053177;10.0;1.24886833415;0.00287318188837;32.0
861;0.41099786149;0.0199770599064;10.0;1.32508213427;0.000163829005014;43.0
862;0.525854830759;0.0401341887599;10.0;1.23642946973;0.00330024213137;31.0
863;0.440535788147;0.0530497420796;10.0;1.27305061066;0.000953927734384;35.0
864;0.37441380718;0.0112368617728;0.874968137043;2.23429450638;0.00143677876878;100.0
865;0.351707921155;0.0118697924203;8.41715684647;1.40674024413;0.000276527549418;23.0
866;0.361503392349;0.0152272657287;4.69261208341;1.6294936391;0.00092578769052;34.0
867;0.476716320125;0.0218197341867;10.0;1.31021920492;0.000467019955705;36.0
868;0.483374157125;0.01965242869;10.0;1.23593909091;0.00215926203212;32.0
869;0.492909977021;0.023131293237;10.0;1.46732271656;0.011711377404;100.0
870;0.419027169116;0.00496335478058;5.96565077505;1.44471409724;0.00401930476498;41.0
871;0.369916453996;0.0201260046575;2.56039620922;1.38658902132;0.00104844835783;100.0
872;0.444484700278;0.0017793499587;10.0;1.25571198024;0.00329740413355;41.0
873;0.397776254559;0.00679186559361;8.55531736144;1.60327036792;0.000202327666191;27.0
874;0.433712808862;0.00576049585913;0.905195241412;2.26973905013;0.00357548044387;100.0
875;0.408459942222;0.00818793570669;3.27895521637;1.58649083823;0.000838981284296;26.0
876;0.512814965485;0.0;10.0;1.22189533838;0.00278737599804;30.0
877;0.450391921642;0.0305139549891;4.05581001745;1.35316644217;0.00140516367196;39.0
878;0.520265507439;0.039152985632;4.99661642745;1.31952333817;0.00285993346361;42.0
879;0.524042160408;0.046172408718;3.34116010978;1.36881622313;0.00169446586165;42.0
880;0.459716157251;0.0202364766665;1.7078715727;1.5442905081;0.0031477565731;100.0
881;0.461859958461;0.015839097297;4.27809517521;1.28863749644;0.000528512548609;10.0
882;0.417739505038;0.00508479705699;0.859936227038;2.22372894477;0.00446542862993;100.0
883;0.430694221982;0.00782733048862;0.972678658173;1.83913666061;0.00316490470171;100.0
884;0.400446995752;0.0221775480657;2.09623343187;1.42625387347;0.00184525486223;100.0
885;0.51161182495;0.026213929481;4.48114575284;1.27331372109;0.00179635076209;100.0
886;0.532361369028;0.0326592257961;10.0;1.33395541411;0.00071390928613;42.0
887;0.454885987904;0.0271808809811;4.18551547654;1.33254958621;0.000865639022277;63.0
888;0.431212009997;0.0268044455894;3.18863867667;1.36496809881;0.000381615600488;20.0
889;0.446543885172;0.0105435827397;4.15196279245;1.72405452184;0.000303007920203;31.0
890;0.438665837981;0.0216442965196;5.04812048254;1.41018546691;0.000415778202747;29.0
891;0.416257148871;0.00810334824426;1.68030104966;1.56168845374;0.00242327782057;100.0
892;0.426721741906;0.0;5.32424907174;1.28959492466;0.000945205906693;22.0
893;0.439943489857;0.00748064512298;1.27814657327;1.78431537336;0.00327825493723;100.0
